# Time(s) fish0X fish0Y
1079.000 0.029 1.070
1080.000 0.020 1.053
1081.000 0.022 0.994
1082.000 0.042 0.944
1083.000 0.014 0.833
1084.000 0.021 0.735
1085.000 0.012 0.585
1086.000 0.048 0.402
1087.000 0.014 0.234
1088.000 0.035 0.088
1089.000 0.083 0.026
1090.000 0.156 0.023
1091.000 0.256 0.015
1092.000 0.358 0.013
1093.000 0.488 0.006
1094.000 0.642 0.034
1095.000 0.819 0.006
1096.000 0.984 0.018
1097.000 1.132 0.024
1098.000 1.197 0.099
1099.000 1.196 0.235
1100.000 1.199 0.407
1101.000 1.182 0.590
1102.000 1.184 0.770
1103.000 1.196 0.936
1104.000 1.170 1.095
1105.000 1.116 1.199
1106.000 1.024 1.182
1107.000 0.878 1.191
1108.000 0.718 1.200
1109.000 0.559 1.173
1110.000 0.394 1.197
1111.000 0.231 1.178
1112.000 0.092 1.182
1113.000 0.028 1.135
1114.000 0.027 1.099
1115.000 0.033 1.086
1116.000 0.037 1.080
1117.000 0.027 1.065
1118.000 0.025 1.065
1119.000 0.028 1.065
1120.000 0.030 1.066
1121.000 0.023 1.050
1122.000 0.028 1.025
1123.000 0.025 1.003
1124.000 0.008 0.950
1125.000 0.012 0.900
1126.000 0.030 0.774
1127.000 0.004 0.618
1128.000 0.025 0.505
1129.000 0.020 0.352
1130.000 0.011 0.189
1131.000 0.043 0.059
1132.000 0.103 0.022
1133.000 0.172 0.017
1134.000 0.267 0.015
1135.000 0.351 0.021
1136.000 0.424 0.027
1137.000 0.529 0.008
1138.000 0.659 0.015
1139.000 0.766 0.017
1140.000 0.905 0.007
1141.000 1.046 0.007
1142.000 1.161 0.031
1143.000 1.195 0.111
1144.000 1.179 0.226
1145.000 1.186 0.380
